Date/Time,Electricity:HVAC [J](TimeStep),Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 01/21  19:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:52:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:53:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:54:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:55:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:56:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:57:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:58:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  19:59:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:00:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:09:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:10:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:11:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:12:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:13:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:14:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:15:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:16:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:17:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:18:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:19:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:20:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:21:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:22:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:23:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:24:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:25:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:26:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:27:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:28:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:29:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:30:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:31:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:32:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:52:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:53:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:54:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:55:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:56:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:57:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:58:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  20:59:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:00:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:09:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:10:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:11:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:12:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:13:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:14:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:15:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:16:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:17:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:18:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:19:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:20:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:21:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:22:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:23:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:24:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:25:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:26:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:27:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:28:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:29:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:30:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:31:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:32:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:52:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:53:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:54:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:55:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:56:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:57:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:58:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  21:59:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:00:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:09:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:10:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:11:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:12:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:13:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:14:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:15:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:16:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:17:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:18:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:19:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:20:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:21:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:22:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:23:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:24:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:25:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:26:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:27:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:28:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:29:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:30:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:31:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:32:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:52:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:53:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:54:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:55:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:56:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:57:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:58:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  22:59:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:00:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:09:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:10:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:11:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:12:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:13:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:14:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:15:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:16:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:17:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:18:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:19:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:20:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:21:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:22:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:23:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:24:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:25:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:26:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:27:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:28:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:29:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:30:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:31:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:32:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:52:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:53:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:54:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:55:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:56:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:57:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:58:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  23:59:00,20765.841443268426,0.0,0.0,77765.84144326842 
 01/21  24:00:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/21  00:01:00,120978.4509996763,0.0,100212.60955640787,177978.4509996763 
 08/21  00:02:00,120972.5198557717,0.0,100206.67841250327,177972.51985577169 
 08/21  00:03:00,120896.22159916995,0.0,100130.38015590153,177896.22159916996 
 08/21  00:04:00,120727.67806443045,0.0,99961.83662116203,177727.67806443046 
 08/21  00:05:00,120510.50999242129,0.0,99744.66854915286,177510.50999242129 
 08/21  00:06:00,120280.44832301783,0.0,99514.60687974941,177280.44832301784 
 08/21  00:07:00,120048.66648976784,0.0,99282.82504649942,177048.66648976785 
 08/21  00:08:00,119815.50209940081,0.0,99049.66065613239,176815.5020994008 
 08/21  00:09:00,119580.11605862374,0.0,98814.27461535532,176580.11605862375 
 08/21  00:10:00,119342.98958253883,0.0,98577.1481392704,176342.98958253885 
 08/21  00:11:00,119105.41309938215,0.0,98339.57165611373,176105.41309938214 
 08/21  00:12:00,118868.57738090206,0.0,98102.73593763364,175868.57738090209 
 08/21  00:13:00,118633.25662765536,0.0,97867.41518438694,175633.25662765536 
 08/21  00:14:00,118399.91886550398,0.0,97634.07742223556,175399.91886550399 
 08/21  00:15:00,118168.94956352127,0.0,97403.10812025285,175168.94956352126 
 08/21  00:16:00,117940.63921717942,0.0,97174.79777391099,174940.6392171794 
 08/21  00:17:00,117715.28495583264,0.0,96949.44351256422,174715.28495583265 
 08/21  00:18:00,117493.1436621686,0.0,96727.30221890018,174493.1436621686 
 08/21  00:19:00,117274.44171013568,0.0,96508.60026686726,174274.44171013568 
 08/21  00:20:00,117059.3848677904,0.0,96293.54342452198,174059.3848677904 
 08/21  00:21:00,116848.17502851512,0.0,96082.3335852467,173848.1750285151 
 08/21  00:22:00,116640.99903129453,0.0,95875.15758802611,173640.99903129455 
 08/21  00:23:00,116437.9347285772,0.0,95672.09328530877,173437.9347285772 
 08/21  00:24:00,116239.05829967068,0.0,95473.21685640226,173239.0582996707 
 08/21  00:25:00,116044.3896074437,0.0,95278.54816417529,173044.3896074437 
